2023   1 16 2583 51 52  60  36   4.5   4.1  -6.0 144.0  -3.3   2.4  -0.4   2.4  -0.2   0.4   1.6   0.7   1.1   0.9  124735.   2.7  515.  -0.6  -0.1 0.047  1.42   23293.   0.2    8.   1.4   1.4 0.007   0.10   1.40   9.4 27 108   -19 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 147.5 999.9 99999 99999  6.3
2023   1 17 2583 51 52  62  33   3.9   3.0 -36.6 118.0  -1.1   2.1  -1.8   2.3  -1.6   0.4   2.5   1.6   1.0   1.6  147645.   2.9  525.   0.0   0.4 0.048  1.59   24080.   0.3   11.   1.1   1.5 0.007   0.84   2.19  11.5 27 108   -16 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 147.5 999.9 99999 99999  6.7
2023   1 18 2583 51 52  61  24   4.2   3.2 -57.1  87.9   0.1   1.8  -2.7   2.2  -2.4   0.3   2.5   1.4   1.6   1.3  126711.   3.0  523.   0.2   1.0 0.043  1.61   13424.   0.2   14.   1.5   1.3 0.005   1.26   1.80  10.8 37 108   -19 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  22 147.5 999.9 99999 99999  6.7
2023   1 19 2583 51 52  59  36   4.8   4.4 -52.6  90.7  -0.0   2.7  -3.5   3.3  -2.9   0.2   1.6   0.9   1.1   0.7  112862.   2.9  523.  -1.1   1.8 0.042  1.55   16908.   0.1    9.   1.4   0.9 0.004   1.52   1.26   9.3 37 108   -22 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  22 147.5 999.9 99999 99999  6.4
2023   1 20 2583 51 52  56  31   3.5   1.7 -32.5 141.3  -1.1   0.9  -0.9   1.1  -0.7   0.7   3.0   1.9   1.1   2.1  162523.   3.5  513.   0.9  -1.4 0.045  1.82   17470.   0.3   15.   1.1   1.9 0.006   0.36   3.46  13.7 37 108   -24 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  22 147.5 999.9 99999 99999  6.9
2023   1 21 2583 51 52  56  30   4.5   4.3  16.3 164.7  -4.0   1.1   1.2   0.8   1.4   0.2   1.2   0.5   0.6   0.9  149738.   2.9  487.   0.4  -3.2 0.053  1.39   18348.   0.3    7.   0.7   1.4 0.005  -0.68   1.66   9.2 40 108   -19 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 147.5 999.9 99999 99999  5.9
2023   1 22 2583 51 52  60  35   4.4   3.9 -19.2 188.0  -3.6  -0.5  -1.3  -0.2  -1.4   0.2   1.9   0.8   1.0   1.4  137384.   3.0  487.   2.2  -0.2 0.053  1.44   15501.   0.2    8.   1.1   1.3 0.005   0.68   1.71   9.6 40 108   -12 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 147.5 999.9 99999 99999  6.1
2023   1 23 2583 51 52  65  37   4.6   3.1 -52.4 163.0  -1.8   0.6  -2.5   1.2  -2.3   0.9   3.4   2.1   2.5   1.2  125401.   3.0  499.   1.1   1.2 0.044  1.47   22192.   0.3   19.   1.4   0.9 0.006   1.15   1.50   9.4 40 108   -17 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 147.5 999.9 99999 99999  6.2
2023   2  0 2583 51 52  60  32   4.6   3.4 -40.1 104.0  -0.6   2.5  -2.2   3.0  -1.5   0.1   2.9   2.2   1.0   1.6  122840.   3.1  505.  -0.0   0.2 0.040  1.53    8365.   0.2   18.   0.7   1.8 0.004   0.76   1.53   9.7 20 109   -17 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.3
2023   2  1 2583 51 52  57  25   4.7   3.5 -21.8 109.9  -1.1   3.1  -1.3   3.3  -0.6   0.2   2.9   1.9   0.7   2.1  106846.   3.0  503.  -0.2   0.4 0.038  1.46   12216.   0.2   13.   0.7   2.3 0.003   0.30   1.33   9.3 20 109   -20 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.3
2023   2  2 2583 51 52  60  33   4.6   4.1  13.2 120.0  -2.0   3.4   0.9   3.2   1.5   0.1   1.9   0.9   0.8   1.4   99071.   3.0  500.  -0.4  -2.1 0.042  1.46    9861.   0.2   11.   0.8   1.7 0.003  -0.75   1.34   9.4 20 109   -20 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.4
2023   2  3 2583 51 52  60  36   4.6   4.2  31.8 153.1  -3.2   1.6   2.2   1.2   2.4   0.1   1.9   0.9   1.1   1.2   85018.   2.8  486.   1.5  -3.3 0.040  1.28   13192.   0.2   12.   1.4   1.5 0.003  -1.17   1.17   8.8 20 109   -18 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.2
2023   2  4 2583 51 52  59  34   4.8   4.2  -7.8 101.8  -0.8   4.0  -0.6   4.0  -0.2   0.2   2.4   1.9   0.6   1.2   85618.   3.0  507.  -0.3   0.2 0.043  1.51   12148.   0.3   15.   0.6   1.1 0.006   0.10   1.16   9.1 20 109   -15 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.5
2023   2  5 2583 51 52  59  29   4.5   4.1  29.4 162.3  -3.4   1.1   2.0   1.0   2.1   0.1   1.7   0.5   1.3   1.0   86212.   2.9  479.   2.4  -2.9 0.046  1.32    9468.   0.2    5.   1.8   1.4 0.005  -1.01   1.28   9.1 20 109   -19 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.2
2023   2  6 2583 51 52  59  29   4.2   3.9  17.6 145.3  -3.0   2.1   1.2   2.1   1.2   0.1   1.5   0.5   0.7   1.2   73818.   2.7  477.   1.0  -1.6 0.040  1.19    5378.   0.2    7.   0.8   1.7 0.003  -0.57   1.29   9.3 10 109   -18 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 141.5 999.9 99999 99999  6.4
2023   2  7 2583 51 52  60  31   4.2   4.1  21.3 152.0  -3.4   1.8   1.5   1.8   1.4   0.0   0.7   0.3   0.5   0.5   63770.   2.6  475.   0.8  -2.5 0.036  1.12    6066.   0.1    4.   0.9   0.8 0.004  -0.67   1.18   9.1 10 109   -13 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 141.5 999.9 99999 99999  6.4
2023   2  8 2583 51 52  60  25   3.9   3.8  19.4 157.9  -3.3   1.3   1.3   1.4   1.2   0.4   0.7   0.3   0.3   0.6   68417.   2.6  473.   1.3  -2.4 0.039  1.12   12324.   0.2    3.   0.5   0.8 0.005  -0.57   1.40   9.8 10 109    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 141.5 999.9 99999 99999  6.6
2023   2  9 2583 51 52  59  31   2.7   1.9 -43.7   6.8   1.4   0.2  -1.3   0.1  -1.3   0.4   1.9   1.4   0.7   1.1   94122.   3.1  487.   1.6  -1.0 0.049  1.47    7656.   0.2    8.   0.4   0.7 0.004   0.63   3.94  15.9 17 109    -6 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 141.5 999.9 99999 99999  7.6
2023   2 10 2583 51 52  62  32   2.5   2.0 -35.9 343.3   1.5  -0.5  -1.2  -0.6  -1.2   0.7   1.7   1.4   0.9   0.5   87577.   3.0  478.   1.6  -1.0 0.045  1.35   20621.   0.4    8.   0.6   0.5 0.004   0.57   4.31  16.6 17 109    -8 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 141.5 999.9 99999 99999  7.6
2023   2 11 2583 51 52  57  34   3.0   2.4 -15.5 134.0  -1.6   1.7  -0.7   1.6  -0.8   0.4   1.8   0.9   1.2   1.1   85190.   3.0  455.   0.1  -1.1 0.051  1.25    8875.   0.2    6.   0.6   0.7 0.004   0.36   2.96  13.1 17 109   -12 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 141.5 999.9 99999 99999  7.0
2023   2 12 2583 51 52  60  36   3.4   3.2 -57.4 261.2  -0.3  -1.7  -2.7  -1.9  -2.6   0.2   1.0   0.6   0.5   0.6   72614.   3.4  459.   1.6   0.4 0.043  1.40    7403.   0.2    4.   0.5   0.5 0.002   1.19   2.46  12.4 13 109   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  7.0
2023   2 13 2583 51 52  60  36   3.5   2.7 -72.7  95.8  -0.1   0.8  -2.6   0.7  -2.6   0.4   2.1   0.6   1.7   1.1   76904.   3.8  456.   0.6  -0.1 0.042  1.54    9774.   0.3    3.   0.8   0.8 0.003   1.19   2.65  12.7 13 109   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  7.0
2023   2 14 2583 51 52  59  29   3.9   3.7  13.8  73.6   1.0   3.4   0.9   3.4   0.9   0.3   1.4   0.6   0.4   1.2   56066.   3.1  455.  -0.6  -2.2 0.040  1.24    5128.   0.1    4.   0.6   0.7 0.002  -0.41   1.56  10.3 13 109   -15 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  6.7
2023   2 15 2583 51 52  57  34   2.8   1.7   9.0  73.8   0.5   1.6   0.3   1.6   0.3   0.8   2.3   0.9   1.8   1.0   69746.   3.3  443.  -0.3  -1.6 0.045  1.28   15340.   0.4    9.   0.8   1.0 0.006  -0.13   3.47  14.4 13 109   -13 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  7.2
2023   2 16 2583 51 52  58  31   2.5   1.7   1.1 149.5  -1.4   0.8   0.0   0.8   0.1   0.5   1.8   0.9   0.8   1.4   75615.   4.0  423.  -0.8  -0.8 0.061  1.49    8985.   0.2    6.   0.7   1.0 0.007  -0.04   5.43  16.9 13 109   -15 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  7.1
2023   2 17 2583 51 52  60  35   3.4   3.2  -3.0 127.7  -2.0   2.5  -0.2   2.5   0.1   0.2   0.9   0.4   0.5   0.7   62380.   4.1  416.  -3.2  -0.6 0.066  1.50    4635.   0.2    5.   0.8   0.7 0.004  -0.04   2.81  12.4 13 109   -15 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 141.5 999.9 99999 99999  6.7
2023   2 18 2583 51 52  58  31   3.6   2.9  -2.4 118.9  -1.4   2.5  -0.1   2.5   0.3   0.2   2.1   0.8   1.4   1.3   59769.   4.4  416.  -3.3  -1.2 0.069  1.62    5395.   0.4    6.   1.3   1.1 0.005  -0.12   2.66  12.1 20 109   -11 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.7
2023   2 19 2583 51 52  62  34   3.5   2.1 -48.1 156.1  -1.3   0.6  -1.5   0.9  -1.4   0.4   2.8   1.8   1.5   1.5   65882.   4.7  419.  -1.9  -0.5 0.064  1.73    7370.   0.4    9.   1.2   1.1 0.007   0.59   3.10  13.0 20 109    -8 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.8
2023   2 20 2583 51 52  61  37   3.5   1.9 -78.9 340.3   0.3  -0.1  -1.9   0.3  -1.9   0.5   2.9   1.8   1.8   1.4   73645.   4.4  418.  -0.7  -1.1 0.065  1.62    9845.   0.3    5.   0.8   0.5 0.007   0.79   3.02  12.5 20 109    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 141.5 999.9 99999 99999  6.6
2023   2 21 2583 51 52  59  30   3.7   3.5 -62.8  35.3   1.3   0.9  -3.1   1.6  -2.8   0.3   1.4   0.9   0.9   0.5   71164.   4.5  418.  -1.1  -0.7 0.064  1.65    6682.   0.4    4.   0.4   0.5 0.004   1.17   2.73  12.0 30 109   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 141.5 999.9 99999 99999  6.5
2023   2 22 2583 51 52  60  28   3.9   3.1 -73.0 324.3   0.7  -0.5  -3.0   0.3  -3.0   0.3   2.4   0.5   1.9   1.3   72474.   4.4  415.  -1.0  -0.5 0.064  1.59    5892.   0.4    2.   0.9   0.8 0.004   1.25   2.42  11.2 30 109    -8 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 141.5 999.9 99999 99999  6.4
2023   2 23 2583 51 52  58  32   3.7   3.0 -35.4  97.7  -0.3   2.4  -1.7   2.8  -1.0   0.2   2.1   1.3   0.8   1.5   73063.   4.4  414.  -2.2  -0.4 0.056  1.54    5024.   0.1    4.   0.5   0.6 0.004   0.41   2.69  11.7 30 109    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 141.5 999.9 99999 99999  6.4
2023   3  0 2583 51 52  60  32   3.2   2.2  16.7 110.5  -0.7   1.9   0.6   1.7   1.1   0.3   2.3   1.5   1.0   1.5   80324.   4.6  414.  -1.7  -1.3 0.053  1.60    7323.   0.2    8.   0.8   1.1 0.005  -0.46   3.90  13.9 13 108    -8 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 146.9 999.9 99999 99999  6.6
2023   3  1 2583 51 52  62  36   3.4   2.6  18.2 132.6  -1.7   1.8   0.8   1.6   1.2   0.4   2.1   0.9   0.6   1.9   74410.   4.2  409.  -1.0  -1.2 0.046  1.39   12041.   0.4    7.   0.6   1.4 0.005  -0.49   3.06  12.3 13 108   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 146.9 999.9 99999 99999  6.5
2023   3  2 2583 51 52  58  35   3.9   3.7  53.5  99.1  -0.3   2.2   3.0   1.5   3.4   0.3   1.3   1.0   0.5   0.7   60560.   4.2  415.  -0.7  -2.4 0.040  1.40    9031.   0.4    6.   0.4   0.5 0.004  -1.41   2.17  10.9 13 108   -13 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 146.9 999.9 99999 99999  6.4
2023   3  3 2583 51 52  61  36   3.8   3.0  36.0 144.4  -2.0   1.4   1.8   1.1   2.0   0.4   2.3   0.9   0.9   1.9   60649.   3.9  402.  -0.1  -2.0 0.041  1.23   12728.   0.1    6.   0.6   1.5 0.003  -0.80   2.12  10.4  3 108   -12 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.2
2023   3  4 2583 51 52  60  36   3.3   1.4 -59.9  65.4   0.3   0.6  -1.2   0.7  -1.1   0.5   3.0   0.9   2.7   0.9   73376.   3.8  415.   0.8   0.1 0.040  1.27   13561.   0.4    5.   2.2   0.8 0.003   0.46   2.93  12.3  3 108    -6 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.5
2023   3  5 2583 51 52  62  37   3.3   2.7   2.8  75.2   0.7   2.6   0.1   2.6   0.3   0.4   1.9   0.7   0.9   1.5   71081.   3.6  414.  -0.6  -0.8 0.042  1.20    9371.   0.3    4.   1.2   1.5 0.004  -0.12   2.74  11.9  3 108    -5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.5
2023   3  6 2583 51 52  59  27   2.7   1.6 -40.7  91.1  -0.0   1.2  -1.1   1.2  -1.1   0.7   2.2   0.7   1.0   1.9   80067.   3.9  409.   0.6  -0.1 0.038  1.26   13011.   0.3    4.   1.0   1.6 0.004   0.45   4.64  15.0  7 108    -5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 146.9 999.9 99999 99999  6.7
2023   3  7 2583 51 52  60  36   2.4   1.8 -71.2 351.2   0.6  -0.1  -1.7  -0.1  -1.7   0.6   1.6   0.8   1.0   0.9   78052.   3.8  409.   1.6  -0.2 0.043  1.24   12531.   0.2    6.   0.8   0.7 0.006   0.70   5.67  16.6  7 108    -4 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 146.9 999.9 99999 99999  6.8
2023   3  8 2583 51 52  56  30   2.7   2.2 -12.2 349.8   2.1  -0.4  -0.5  -0.4  -0.5   0.3   1.6   0.7   0.8   1.1   70693.   3.7  411.   1.4  -1.9 0.052  1.26    7252.   0.2    6.   0.8   0.9 0.004   0.21   4.20  14.6  7 108    -4 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 146.9 999.9 99999 99999  6.8
2023   3  9 2583 51 52  60  35   3.0   2.6  27.0  98.3  -0.3   2.3   1.2   2.4   1.0   0.2   1.5   1.3   0.6   0.5   65080.   3.7  390.  -1.5  -2.5 0.059  1.16    5078.   0.2    4.   0.5   0.5 0.003  -0.39   3.31  12.5  3 108    -5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.4
2023   3 10 2583 51 52  58  27   3.0   2.8   5.2 102.3  -0.6   2.7   0.2   2.7  -0.0   0.2   1.0   0.6   0.4   0.7   69157.   4.0  387.  -1.6  -1.4 0.061  1.24    7240.   0.2    3.   0.6   0.7 0.004   0.00   3.65  12.9  3 108    -2 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.3
2023   3 11 2583 51 52  60  36   2.9   2.6 -23.6  98.8  -0.4   2.3  -1.0   2.2  -1.2   0.4   1.4   1.0   0.9   0.4   63887.   4.0  387.  -0.8  -0.1 0.056  1.22    6681.   0.2    5.   0.5   0.3 0.006   0.46   3.80  13.3  3 108    -6 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 146.9 999.9 99999 99999  6.4
2023   3 12 2583 51 52  57  32   2.7   2.2  -6.7 128.6  -1.4   1.7  -0.3   1.7  -0.4   0.4   1.6   1.1   0.7   0.9   67081.   3.8  378.  -1.1  -1.0 0.067  1.15    3439.   0.2    7.   0.9   0.7 0.007   0.15   4.24  13.6 10 108   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 146.9 999.9 99999 99999  6.3
2023   3 13 2583 51 52  61  37   3.3   3.2  -4.1 179.1  -3.1   0.0  -0.2  -0.0  -0.2   0.1   1.0   0.2   0.8   0.6   63483.   3.7  366.   0.1  -1.0 0.080  1.09    4055.   0.2    3.   0.7   0.6 0.005   0.07   2.71  10.7 10 108   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 146.9 999.9 99999 99999  5.8
2023   3 14 2583 51 52  60  36   3.3   3.0  14.0 190.9  -2.9  -0.6   0.7  -0.6   0.7   0.2   1.3   0.5   0.5   1.1   66328.   4.4  373.   0.2  -1.3 0.066  1.29    4798.   0.2    4.   0.3   0.9 0.005  -0.26   3.27  11.9 10 108    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 146.9 999.9 99999 99999  6.1
2023   3 15 2583 51 52  62  36   3.4   2.7 -64.2  56.0   0.7   1.0  -2.5   1.1  -2.5   0.7   2.1   1.8   0.8   0.7   59545.   4.6  385.  -0.7   0.2 0.059  1.41   19015.   0.3    4.   0.4   0.7 0.007   0.96   3.11  12.1 20 108    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 146.9 999.9 99999 99999  6.3
2023   3 16 2583 51 52  62  38   4.8   4.0 -51.8  55.2   1.4   2.0  -3.1   2.2  -2.9   0.4   2.7   1.3   1.9   1.4   50088.   4.8  387.  -0.6  -0.5 0.052  1.45    9011.   0.3    2.   0.9   0.9 0.006   1.12   1.55   8.8 20 108   -13 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 146.9 999.9 99999 99999  5.8
2023   3 17 2583 51 52  57  34   5.4   3.6 -78.7 330.3   0.6  -0.3  -3.5   0.1  -3.5   0.3   4.1   3.3   2.2   1.1   61460.   5.4  390.   0.8  -0.8 0.053  1.66    9852.   0.4    6.   0.8   1.0 0.008   1.36   1.46   8.4 20 108   -15 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 146.9 999.9 99999 99999  5.6
2023   3 18 2583 51 52  61  36   6.4   5.8  -5.1 173.6  -5.8   0.6  -0.5   0.7  -0.4   0.4   2.7   0.9   1.8   1.8   78555.   5.7  383.   0.2  -2.2 0.069  1.78    7828.   0.6    3.   0.9   0.6 0.009   0.15   1.20   7.1 23 108   -16 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 146.9 999.9 99999 99999  5.0
2023   3 19 2583 51 52  61  35   5.3   3.0 -17.1  61.6   1.3   2.5  -0.9   2.6  -0.4   0.5   4.3   2.4   2.7   2.4   86914.   7.3  393.   0.5  -1.8 0.055  2.30   13512.   0.6    6.   1.7   1.1 0.009   0.16   2.33  10.0 23 108   -14 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 146.9 999.9 99999 99999  5.8
2023   3 20 2583 51 52  65  38   5.8   5.5  -6.1  55.3   3.1   4.5  -0.6   4.5   0.5   0.8   1.9   0.7   1.3   1.3   88598.   7.6  404.  -0.1  -1.7 0.058  2.55    8700.   0.9    4.   0.9   0.5 0.005  -0.20   2.04   9.6 23 108    -8 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 146.9 999.9 99999 99999  5.8
